조사명,이름,전화번호,소속,1,2,3,4,5,중복횟수,중복여부
테스트조사,홍길동168058,010-6552-7194,C리서치,2,1,1,2,1,2,True
테스트조사,홍길동168144,010-1488-6768,C리서치,2,2,3,3,5,2,True
테스트조사,홍길동168213,010-2254-2902,C리서치,5,3,3,4,3,2,True
테스트조사,홍길동168222,010-5786-1158,C리서치,3,2,4,2,4,2,True
테스트조사,홍길동168287,010-1756-5528,A리서치,1,2,3,3,1,2,True
테스트조사,홍길동168330,010-3748-3077,A리서치,1,2,1,3,5,2,True
테스트조사,홍길동168402,010-1355-6633,A리서치,5,5,2,3,2,2,True
테스트조사,홍길동168474,010-7716-7857,B리서치,5,4,3,1,5,2,True
테스트조사,홍길동168670,010-3932-8239,B리서치,1,4,5,4,5,2,True
테스트조사,홍길동168677,010-4306-3204,C리서치,5,1,2,3,4,2,True
테스트조사,홍길동168684,010-8088-5981,A리서치,1,2,1,4,4,2,True
테스트조사,홍길동168814,010-3676-7983,C리서치,1,2,3,3,1,2,True
테스트조사,홍길동168850,010-1365-5109,C리서치,1,5,2,2,2,2,True
테스트조사,홍길동168917,010-1159-9640,B리서치,1,2,2,2,4,2,True
테스트조사,홍길동168987,010-2868-9211,A리서치,3,4,1,5,1,2,True
테스트조사,홍길동169007,010-2155-3353,B리서치,5,4,5,3,1,2,True
테스트조사,홍길동169174,010-7706-8735,A리서치,4,4,2,3,3,2,True
테스트조사,홍길동169181,010-3918-1205,A리서치,1,1,1,4,1,2,True
테스트조사,홍길동169184,010-6010-4218,B리서치,3,5,3,5,2,2,True
테스트조사,홍길동169197,010-9419-2849,A리서치,5,1,3,5,1,2,True
테스트조사,홍길동169227,010-8855-1220,B리서치,2,4,3,3,3,2,True
테스트조사,홍길동169251,010-3628-9950,A리서치,3,2,2,4,1,2,True
테스트조사,홍길동169270,010-2032-1798,A리서치,2,2,5,5,5,2,True
테스트조사,홍길동169331,010-4766-1362,C리서치,4,3,2,2,1,2,True
테스트조사,홍길동169499,010-3846-5217,C리서치,3,1,4,2,2,2,True
테스트조사,홍길동169590,010-3038-4228,B리서치,2,5,1,4,1,2,True
테스트조사,홍길동169704,010-3985-6581,A리서치,4,3,4,2,5,2,True
테스트조사,홍길동169738,010-9414-4018,B리서치,4,5,2,2,1,2,True
테스트조사,홍길동169834,010-4138-7924,B리서치,2,2,1,3,2,2,True
테스트조사,홍길동169985,010-4507-2058,C리서치,4,2,4,1,4,2,True
테스트조사,홍길동170048,010-8808-6760,B리서치,1,2,4,1,1,2,True
테스트조사,홍길동170143,010-5881-9764,A리서치,5,3,5,4,4,2,True
테스트조사,홍길동170156,010-4314-2015,C리서치,2,2,1,2,5,2,True
테스트조사,홍길동170280,010-1395-1200,A리서치,3,2,1,5,3,2,True
테스트조사,홍길동170377,010-6102-8244,B리서치,5,1,4,2,4,2,True
테스트조사,홍길동170384,010-8896-7690,B리서치,3,3,1,3,5,2,True
테스트조사,홍길동170418,010-6598-2939,B리서치,4,3,1,4,2,2,True
테스트조사,홍길동170620,010-8326-5678,C리서치,1,5,4,4,5,2,True
테스트조사,홍길동170675,010-2322-4931,C리서치,1,4,1,2,5,2,True
테스트조사,홍길동170733,010-7387-7373,C리서치,5,4,2,5,3,2,True
테스트조사,홍길동170852,010-9325-1795,C리서치,4,1,4,3,2,2,True
테스트조사,홍길동170883,010-6928-4022,B리서치,2,5,2,1,2,2,True
테스트조사,홍길동170899,010-8916-2398,C리서치,2,5,1,2,3,2,True
테스트조사,홍길동171093,010-7273-9565,B리서치,3,5,2,3,3,2,True
테스트조사,홍길동171260,010-4739-2438,B리서치,1,4,1,5,4,2,True
테스트조사,홍길동171315,010-4618-5778,B리서치,3,5,2,4,5,2,True
테스트조사,홍길동171498,010-9902-4723,B리서치,2,1,3,3,4,2,True
테스트조사,홍길동171546,010-8877-5749,C리서치,3,2,1,4,1,2,True
테스트조사,홍길동171585,010-8456-1189,A리서치,5,3,5,5,4,2,True
테스트조사,홍길동171625,010-9405-3709,B리서치,5,2,1,4,3,3,True
테스트조사,홍길동171864,010-3848-5601,A리서치,4,1,4,3,5,2,True
테스트조사,홍길동171893,010-6644-7615,B리서치,4,4,5,1,3,2,True
테스트조사,홍길동171924,010-1845-5325,A리서치,4,1,2,5,3,2,True
테스트조사,홍길동171932,010-5608-1158,C리서치,2,3,5,5,3,2,True
테스트조사,홍길동172039,010-9817-9971,A리서치,1,1,5,5,4,2,True
테스트조사,홍길동172108,010-7312-9518,B리서치,4,5,4,1,5,2,True
테스트조사,홍길동172147,010-7943-5134,B리서치,2,5,4,4,2,2,True
테스트조사,홍길동172166,010-1285-2948,A리서치,4,4,5,5,5,2,True
테스트조사,홍길동172253,010-6671-2952,C리서치,1,4,2,1,3,2,True
테스트조사,홍길동172351,010-4628-8466,A리서치,1,4,3,2,3,2,True
테스트조사,홍길동172556,010-2296-9465,C리서치,3,2,5,2,1,2,True
테스트조사,홍길동172560,010-9118-3524,B리서치,3,4,1,4,4,2,True
테스트조사,홍길동172641,010-3616-8914,B리서치,5,3,3,4,2,2,True
테스트조사,홍길동172760,010-8340-3695,A리서치,3,4,3,5,4,2,True
테스트조사,홍길동172819,010-9535-6329,C리서치,2,2,4,1,3,2,True
테스트조사,홍길동172927,010-6819-5185,A리서치,4,4,4,1,1,2,True
테스트조사,홍길동173015,010-8173-4411,A리서치,5,3,3,3,2,2,True
테스트조사,홍길동173121,010-8111-9895,C리서치,1,2,5,2,1,2,True
테스트조사,홍길동173292,010-5696-1176,C리서치,4,4,4,3,1,2,True
테스트조사,홍길동173526,010-7775-9331,A리서치,4,3,3,1,3,2,True
테스트조사,홍길동173533,010-1074-7144,A리서치,4,1,2,2,3,2,True
테스트조사,홍길동173542,010-1147-4344,B리서치,5,2,5,3,3,2,True
테스트조사,홍길동173812,010-8855-1220,B리서치,3,1,3,1,3,2,True
테스트조사,홍길동173825,010-6772-1507,C리서치,3,1,4,4,3,2,True
테스트조사,홍길동173876,010-5932-7685,C리서치,5,1,3,2,3,2,True
테스트조사,홍길동173882,010-8340-3695,C리서치,2,4,1,1,1,2,True
테스트조사,홍길동173890,010-1590-1786,A리서치,4,3,4,5,1,2,True
테스트조사,홍길동174046,010-6979-3826,B리서치,4,1,4,3,5,2,True
테스트조사,홍길동174274,010-5368-9402,B리서치,1,2,4,4,4,2,True
테스트조사,홍길동174332,010-7582-1123,B리서치,3,1,4,2,2,2,True
테스트조사,홍길동174435,010-1165-4590,A리서치,2,1,4,1,4,2,True
테스트조사,홍길동174523,010-6041-3010,C리서치,5,4,4,4,3,2,True
테스트조사,홍길동174720,010-4862-2870,B리서치,3,2,2,4,4,2,True
테스트조사,홍길동174768,010-6366-6944,A리서치,4,4,4,3,4,2,True
테스트조사,홍길동174933,010-6845-8255,C리서치,3,1,3,2,3,2,True
테스트조사,홍길동174951,010-6586-1010,C리서치,3,2,3,4,1,2,True
테스트조사,홍길동175004,010-6210-8531,A리서치,1,1,3,2,4,2,True
테스트조사,홍길동175025,010-2322-4931,B리서치,5,1,5,1,3,2,True
테스트조사,홍길동175071,010-7104-6684,A리서치,2,5,5,3,2,2,True
테스트조사,홍길동175072,010-1611-4715,C리서치,1,1,2,3,2,2,True
테스트조사,홍길동175282,010-2416-6109,A리서치,2,1,4,4,3,2,True
테스트조사,홍길동175292,010-6155-4848,A리서치,2,2,1,5,3,2,True
테스트조사,홍길동175455,010-8088-5981,A리서치,2,3,3,1,4,2,True
테스트조사,홍길동175547,010-1377-7019,A리서치,4,3,1,4,4,2,True
테스트조사,홍길동175618,010-1009-2604,B리서치,3,4,4,4,3,2,True
테스트조사,홍길동175619,010-3384-3071,A리서치,2,4,3,3,3,2,True
테스트조사,홍길동175665,010-2508-2733,A리서치,3,4,3,3,2,2,True
테스트조사,홍길동175778,010-6047-5163,A리서치,2,4,2,3,2,2,True
테스트조사,홍길동175820,010-6115-6917,B리서치,5,5,4,2,2,2,True
테스트조사,홍길동175922,010-2568-9762,A리서치,2,3,3,1,4,2,True
테스트조사,홍길동175934,010-9539-7089,C리서치,2,1,3,1,2,2,True
테스트조사,홍길동175974,010-8511-3177,B리서치,1,4,1,1,4,2,True
테스트조사,홍길동175976,010-7890-8486,B리서치,4,2,4,4,5,2,True
테스트조사,홍길동176101,010-3604-1991,B리서치,2,5,5,3,3,2,True
테스트조사,홍길동176153,010-7060-8332,C리서치,2,1,5,3,2,2,True
테스트조사,홍길동176180,010-2515-1816,C리서치,4,2,5,5,2,2,True
테스트조사,홍길동176242,010-2944-4784,A리서치,4,4,5,4,2,2,True
테스트조사,홍길동176253,010-9419-2849,C리서치,1,5,5,4,2,2,True
테스트조사,홍길동176386,010-5842-1124,B리서치,4,4,5,3,3,2,True
테스트조사,홍길동176397,010-1658-6856,A리서치,3,1,3,1,3,2,True
테스트조사,홍길동176453,010-3807-8009,A리서치,1,5,2,1,1,2,True
테스트조사,홍길동176774,010-6761-7810,A리서치,2,2,4,1,2,2,True
테스트조사,홍길동176830,010-2179-3641,C리서치,4,3,2,1,2,2,True
테스트조사,홍길동176881,010-7540-8173,B리서치,2,5,1,3,2,2,True
테스트조사,홍길동176891,010-6601-4550,A리서치,4,3,5,4,5,2,True
테스트조사,홍길동177014,010-2179-3641,C리서치,5,4,4,4,1,2,True
테스트조사,홍길동177169,010-9032-5713,B리서치,3,2,2,2,2,2,True
테스트조사,홍길동177186,010-9990-1280,C리서치,1,3,4,4,5,2,True
테스트조사,홍길동177458,010-4200-1692,B리서치,4,5,2,5,4,2,True
테스트조사,홍길동177512,010-5562-9893,A리서치,1,3,2,1,2,2,True
테스트조사,홍길동177593,010-1460-7503,C리서치,3,1,5,1,2,2,True
테스트조사,홍길동177597,010-1483-9295,A리서치,4,3,1,3,1,2,True
테스트조사,홍길동177673,010-6602-6375,A리서치,1,1,1,1,5,2,True
테스트조사,홍길동177706,010-2412-7257,C리서치,4,1,1,5,2,2,True
테스트조사,홍길동177970,010-9744-4738,B리서치,3,3,2,3,5,2,True
테스트조사,홍길동178191,010-8951-9917,C리서치,4,4,2,2,4,2,True
테스트조사,홍길동178499,010-6182-7511,B리서치,2,1,4,4,4,2,True
테스트조사,홍길동178564,010-6425-6736,A리서치,3,3,2,1,2,2,True
테스트조사,홍길동178635,010-7605-7266,C리서치,2,1,4,5,4,2,True
테스트조사,홍길동178675,010-6564-4797,A리서치,5,4,3,2,3,2,True
테스트조사,홍길동178883,010-7744-7210,C리서치,4,4,1,1,3,2,True
테스트조사,홍길동178925,010-2083-8109,A리서치,2,2,5,2,4,2,True
테스트조사,홍길동179109,010-5162-8021,A리서치,4,2,3,4,1,2,True
테스트조사,홍길동179111,010-7326-4570,B리서치,4,1,2,5,4,2,True
테스트조사,홍길동179143,010-4965-4175,C리서치,3,4,5,3,5,2,True
테스트조사,홍길동179213,010-4437-2866,C리서치,3,2,4,2,1,2,True
테스트조사,홍길동179238,010-3902-9038,A리서치,1,2,4,5,4,2,True
테스트조사,홍길동179307,010-8890-1825,A리서치,2,3,3,1,2,2,True
테스트조사,홍길동179317,010-9031-1558,A리서치,5,2,3,1,5,2,True
테스트조사,홍길동179321,010-9600-8104,C리서치,2,1,5,3,4,2,True
테스트조사,홍길동179366,010-2018-3883,B리서치,5,1,2,2,1,2,True
테스트조사,홍길동179535,010-4638-8735,C리서치,1,1,1,1,2,2,True
테스트조사,홍길동179550,010-9756-2059,C리서치,5,4,5,1,1,2,True
테스트조사,홍길동179576,010-5564-6831,B리서치,3,3,2,2,4,2,True
테스트조사,홍길동179693,010-5800-3667,A리서치,4,3,5,4,1,2,True
테스트조사,홍길동179975,010-4434-4111,B리서치,3,2,3,4,4,2,True
테스트조사,홍길동180056,010-4336-9037,C리서치,2,3,4,3,1,2,True
테스트조사,홍길동180120,010-6947-7540,C리서치,5,4,5,2,3,2,True
테스트조사,홍길동180135,010-6200-2077,A리서치,1,3,4,5,2,2,True
테스트조사,홍길동180222,010-5343-9210,C리서치,2,2,5,2,5,2,True
테스트조사,홍길동180230,010-1780-7117,B리서치,1,5,2,3,5,2,True
테스트조사,홍길동180297,010-2208-2792,B리서치,2,3,1,4,1,2,True
테스트조사,홍길동180456,010-1374-4228,A리서치,1,1,2,4,1,2,True
테스트조사,홍길동180469,010-2483-8966,A리서치,3,4,4,2,5,2,True
테스트조사,홍길동180633,010-4606-1649,C리서치,4,3,2,1,5,2,True
테스트조사,홍길동180754,010-4336-9037,A리서치,4,2,4,5,3,2,True
테스트조사,홍길동180846,010-8207-1583,C리서치,4,4,3,4,3,2,True
테스트조사,홍길동180868,010-2920-2022,A리서치,3,1,2,2,5,2,True
테스트조사,홍길동180913,010-2639-8938,A리서치,2,3,2,2,4,2,True
테스트조사,홍길동180967,010-7631-4025,A리서치,3,4,3,5,4,2,True
테스트조사,홍길동180974,010-6362-6983,A리서치,5,1,3,1,3,2,True
테스트조사,홍길동181024,010-1880-2523,A리서치,4,1,2,4,2,2,True
테스트조사,홍길동181095,010-9631-7510,B리서치,3,1,3,1,1,2,True
테스트조사,홍길동181145,010-8270-2998,B리서치,2,5,1,1,4,2,True
테스트조사,홍길동181332,010-5306-6494,C리서치,4,2,5,1,1,2,True
테스트조사,홍길동181345,010-4932-6321,C리서치,5,1,1,4,2,2,True
테스트조사,홍길동181352,010-7104-6684,A리서치,1,5,3,4,1,2,True
테스트조사,홍길동181369,010-3247-7768,A리서치,2,3,4,5,3,2,True
테스트조사,홍길동181498,010-7651-1339,C리서치,1,2,4,4,5,2,True
테스트조사,홍길동181518,010-4587-4071,B리서치,3,5,1,2,4,2,True
테스트조사,홍길동181655,010-2402-3626,C리서치,4,5,1,3,5,2,True
테스트조사,홍길동181683,010-4434-4111,A리서치,1,4,4,1,3,2,True
테스트조사,홍길동181822,010-3895-4139,A리서치,1,3,4,5,1,2,True
테스트조사,홍길동181883,010-1236-1846,A리서치,5,1,5,4,4,2,True
테스트조사,홍길동181926,010-6552-7194,C리서치,1,2,5,4,1,2,True
테스트조사,홍길동181979,010-4535-9570,C리서치,1,2,1,5,1,2,True
테스트조사,홍길동182001,010-3263-5379,A리서치,4,4,1,4,4,2,True
테스트조사,홍길동182142,010-9015-7665,C리서치,2,4,4,1,3,2,True
테스트조사,홍길동182170,010-9641-7402,B리서치,2,5,1,5,2,2,True
테스트조사,홍길동182198,010-9353-7984,C리서치,5,2,5,1,4,2,True
테스트조사,홍길동182306,010-4403-2517,C리서치,4,1,3,4,2,2,True
테스트조사,홍길동182324,010-6242-8156,C리서치,3,5,4,3,1,2,True
테스트조사,홍길동182384,010-2170-4316,C리서치,5,3,2,3,4,2,True
테스트조사,홍길동182424,010-7503-6540,C리서치,3,4,3,3,5,2,True
테스트조사,홍길동182565,010-4857-9896,C리서치,1,5,4,5,3,2,True
테스트조사,홍길동182648,010-6303-6868,A리서치,1,3,1,2,3,2,True
테스트조사,홍길동182740,010-6098-5432,B리서치,2,3,4,2,3,2,True
테스트조사,홍길동182744,010-3263-5379,B리서치,1,4,4,1,5,2,True
테스트조사,홍길동182787,010-4839-8635,A리서치,2,1,5,2,2,2,True
테스트조사,홍길동182957,010-9226-3384,A리서치,2,5,2,3,3,2,True
테스트조사,홍길동182990,010-3047-8698,B리서치,1,3,2,1,4,2,True
테스트조사,홍길동183054,010-6425-6736,A리서치,2,2,4,3,4,2,True
테스트조사,홍길동183215,010-1180-8908,A리서치,2,3,4,1,4,2,True
테스트조사,홍길동183432,010-4565-8720,A리서치,5,4,3,3,3,2,True
테스트조사,홍길동183481,010-2616-1956,B리서치,2,2,2,4,3,2,True
테스트조사,홍길동183499,010-2500-3792,B리서치,2,4,1,4,2,2,True
테스트조사,홍길동183552,010-1465-6447,A리서치,1,3,2,3,5,2,True
테스트조사,홍길동183587,010-6599-9424,A리서치,4,5,4,1,4,2,True
테스트조사,홍길동183638,010-3172-3410,B리서치,4,3,1,1,2,2,True
테스트조사,홍길동183758,010-9756-2059,C리서치,5,2,3,3,1,2,True
테스트조사,홍길동183824,010-3027-3455,B리서치,3,4,3,4,1,2,True
테스트조사,홍길동183885,010-9870-3162,B리서치,1,1,5,2,5,2,True
테스트조사,홍길동183919,010-5839-5508,A리서치,2,1,3,3,2,2,True
테스트조사,홍길동184059,010-6443-3791,B리서치,1,4,5,2,3,2,True
테스트조사,홍길동184060,010-2127-1050,C리서치,1,1,1,5,3,2,True
테스트조사,홍길동184253,010-9937-9634,C리서치,1,4,1,4,3,2,True
테스트조사,홍길동184384,010-8479-7961,B리서치,5,2,4,1,4,2,True
테스트조사,홍길동184466,010-8078-6109,A리서치,4,2,3,1,4,2,True
테스트조사,홍길동184487,010-9441-5719,C리서치,4,1,4,4,3,2,True
테스트조사,홍길동184790,010-7387-7373,C리서치,5,1,2,2,2,2,True
테스트조사,홍길동184807,010-1054-2082,A리서치,3,4,4,2,4,2,True
테스트조사,홍길동184925,010-4344-4224,A리서치,3,2,2,4,4,2,True
테스트조사,홍길동184934,010-9233-4960,B리서치,5,3,2,2,5,2,True
테스트조사,홍길동184967,010-8397-1161,C리서치,1,2,5,2,4,2,True
테스트조사,홍길동184983,010-8897-2017,B리서치,2,5,5,3,5,2,True
테스트조사,홍길동184988,010-2433-4140,A리서치,1,4,1,5,5,2,True
테스트조사,홍길동185038,010-7778-8328,A리서치,3,3,4,2,2,2,True
테스트조사,홍길동185226,010-2202-2361,B리서치,4,4,2,1,2,2,True
테스트조사,홍길동185249,010-3767-1907,C리서치,2,1,4,3,4,2,True
테스트조사,홍길동185487,010-6210-8531,A리서치,1,2,2,5,4,2,True
테스트조사,홍길동185543,010-5509-6939,A리서치,3,5,1,5,4,2,True
테스트조사,홍길동185561,010-3292-7016,C리서치,4,3,3,1,2,2,True
테스트조사,홍길동185581,010-8662-8043,C리서치,5,2,1,3,4,2,True
테스트조사,홍길동185597,010-5455-5393,C리서치,5,3,2,5,3,2,True
테스트조사,홍길동185645,010-6618-2330,B리서치,5,2,4,2,3,2,True
테스트조사,홍길동185685,010-7167-6723,A리서치,1,3,3,1,4,2,True
테스트조사,홍길동185703,010-1009-2604,C리서치,1,2,3,1,4,2,True
테스트조사,홍길동185706,010-4750-5021,C리서치,3,5,3,4,2,2,True
테스트조사,홍길동185943,010-5851-8614,B리서치,2,4,3,3,4,2,True
테스트조사,홍길동185996,010-6000-6232,C리서치,4,1,2,4,3,2,True
테스트조사,홍길동186102,010-9665-6338,A리서치,4,5,3,4,4,2,True
테스트조사,홍길동186106,010-9722-1551,A리서치,3,1,2,1,2,2,True
테스트조사,홍길동186194,010-7119-8887,B리서치,5,2,4,5,5,2,True
테스트조사,홍길동186198,010-5402-4111,C리서치,3,5,5,5,5,2,True
테스트조사,홍길동186221,010-8082-7684,B리서치,3,2,3,2,5,2,True
테스트조사,홍길동186259,010-3834-9643,B리서치,3,5,4,4,3,2,True
테스트조사,홍길동186374,010-8116-2198,B리서치,2,4,1,3,3,2,True
테스트조사,홍길동186465,010-4771-6947,B리서치,5,3,1,5,3,2,True
테스트조사,홍길동186574,010-6205-7501,A리서치,4,3,1,5,1,2,True
테스트조사,홍길동186670,010-9476-7033,C리서치,4,4,4,5,5,2,True
테스트조사,홍길동186689,010-1040-6520,A리서치,2,4,1,2,1,2,True
테스트조사,홍길동186824,010-7818-7028,A리서치,4,1,2,5,5,2,True
테스트조사,홍길동186852,010-4813-8388,B리서치,2,5,2,5,1,2,True
테스트조사,홍길동186900,010-2366-3654,C리서치,3,3,5,5,3,2,True
테스트조사,홍길동187015,010-7102-8657,A리서치,1,3,4,4,2,2,True
테스트조사,홍길동187080,010-4222-2642,A리서치,5,4,1,1,4,2,True
테스트조사,홍길동187105,010-9474-3350,A리서치,5,2,1,3,1,2,True
테스트조사,홍길동187155,010-5504-7981,A리서치,4,3,5,4,1,2,True
테스트조사,홍길동187266,010-6434-7095,C리서치,4,1,4,2,2,2,True
테스트조사,홍길동187333,010-3400-8691,B리서치,5,4,2,2,3,2,True
테스트조사,홍길동187425,010-8388-5415,B리서치,4,1,3,5,2,2,True
테스트조사,홍길동187549,010-6391-4618,C리서치,4,4,1,1,5,2,True
테스트조사,홍길동187707,010-6052-4082,C리서치,5,4,5,5,3,2,True
테스트조사,홍길동188020,010-3362-5819,A리서치,4,1,4,3,2,2,True
테스트조사,홍길동188087,010-2021-5045,A리서치,2,3,1,5,4,2,True
테스트조사,홍길동188088,010-8497-9251,A리서치,2,5,4,2,1,2,True
테스트조사,홍길동188182,010-4750-9742,A리서치,3,3,5,4,4,2,True
테스트조사,홍길동188189,010-7878-2947,C리서치,2,1,2,5,1,2,True
테스트조사,홍길동188234,010-5786-1158,B리서치,5,3,3,2,5,2,True
테스트조사,홍길동188348,010-2887-7965,C리서치,1,1,3,3,3,2,True
테스트조사,홍길동188386,010-4694-6545,B리서치,3,5,3,3,3,2,True
테스트조사,홍길동188479,010-8904-2883,B리서치,3,4,3,2,2,2,True
테스트조사,홍길동188781,010-9608-3416,B리서치,2,5,5,1,4,2,True
테스트조사,홍길동188845,010-5034-4632,C리서치,2,1,2,2,4,2,True
테스트조사,홍길동189063,010-5329-3037,A리서치,5,3,2,4,2,2,True
테스트조사,홍길동189144,010-2615-9572,C리서치,2,2,4,3,4,2,True
테스트조사,홍길동189164,010-1330-9978,B리서치,1,4,2,5,3,2,True
테스트조사,홍길동189180,010-9364-1155,C리서치,1,3,3,3,4,2,True
테스트조사,홍길동189274,010-5602-9131,C리서치,1,3,4,3,3,2,True
테스트조사,홍길동189294,010-9226-3384,C리서치,4,1,3,4,5,2,True
테스트조사,홍길동189389,010-3404-4574,C리서치,2,4,1,5,3,2,True
테스트조사,홍길동189394,010-6593-2008,A리서치,1,2,2,4,4,2,True
테스트조사,홍길동189413,010-9042-6694,C리서치,4,3,3,5,4,2,True
테스트조사,홍길동189507,010-9244-2940,B리서치,5,2,1,2,3,2,True
테스트조사,홍길동189532,010-4748-9280,A리서치,1,2,3,4,5,2,True
테스트조사,홍길동189566,010-9101-5986,C리서치,4,3,3,5,5,2,True
테스트조사,홍길동189723,010-9469-1087,A리서치,3,4,4,4,2,2,True
테스트조사,홍길동189744,010-1473-7450,A리서치,1,5,4,3,5,2,True
테스트조사,홍길동189923,010-6424-4510,A리서치,3,2,1,4,1,2,True
테스트조사,홍길동189998,010-7948-3317,C리서치,3,2,4,5,1,2,True
